grid_id,grid_x,grid_y,center_x_m,center_y_m
4741_9781,4741,9781,948300.0,1956300.0
4741_9782,4741,9782,948300.0,1956500.0
4741_9786,4741,9786,948300.0,1957300.0
4741_9787,4741,9787,948300.0,1957500.0
4741_9788,4741,9788,948300.0,1957700.0
4741_9790,4741,9790,948300.0,1958100.0
4742_9708,4742,9708,948500.0,1941700.0
4742_9713,4742,9713,948500.0,1942700.0
4742_9715,4742,9715,948500.0,1943100.0
4742_9716,4742,9716,948500.0,1943300.0
4742_9717,4742,9717,948500.0,1943500.0
4742_9719,4742,9719,948500.0,1943900.0
4742_9722,4742,9722,948500.0,1944500.0
4742_9730,4742,9730,948500.0,1946100.0
4742_9749,4742,9749,948500.0,1949900.0
4742_9750,4742,9750,948500.0,1950100.0
4742_9753,4742,9753,948500.0,1950700.0
4742_9754,4742,9754,948500.0,1950900.0
4742_9755,4742,9755,948500.0,1951100.0
4742_9762,4742,9762,948500.0,1952500.0
4742_9765,4742,9765,948500.0,1953100.0
4742_9767,4742,9767,948500.0,1953500.0
4742_9773,4742,9773,948500.0,1954700.0
4742_9775,4742,9775,948500.0,1955100.0
4742_9777,4742,9777,948500.0,1955500.0
4742_9778,4742,9778,948500.0,1955700.0
4742_9779,4742,9779,948500.0,1955900.0
4742_9783,4742,9783,948500.0,1956700.0
4742_9784,4742,9784,948500.0,1956900.0
4742_9785,4742,9785,948500.0,1957100.0
4742_9789,4742,9789,948500.0,1957900.0
4742_9790,4742,9790,948500.0,1958100.0
4742_9791,4742,9791,948500.0,1958300.0
4742_9801,4742,9801,948500.0,1960300.0
4742_9802,4742,9802,948500.0,1960500.0
4743_9705,4743,9705,948700.0,1941100.0
4743_9707,4743,9707,948700.0,1941500.0
4743_9708,4743,9708,948700.0,1941700.0
4743_9713,4743,9713,948700.0,1942700.0
4743_9714,4743,9714,948700.0,1942900.0
4743_9717,4743,9717,948700.0,1943500.0
4743_9719,4743,9719,948700.0,1943900.0
4743_9722,4743,9722,948700.0,1944500.0
4743_9723,4743,9723,948700.0,1944700.0
4743_9748,4743,9748,948700.0,1949700.0
4743_9749,4743,9749,948700.0,1949900.0
4743_9750,4743,9750,948700.0,1950100.0
4743_9751,4743,9751,948700.0,1950300.0
4743_9752,4743,9752,948700.0,1950500.0
4743_9761,4743,9761,948700.0,1952300.0
4743_9762,4743,9762,948700.0,1952500.0
4743_9764,4743,9764,948700.0,1952900.0
4743_9765,4743,9765,948700.0,1953100.0
4743_9766,4743,9766,948700.0,1953300.0
4743_9768,4743,9768,948700.0,1953700.0
4743_9772,4743,9772,948700.0,1954500.0
4743_9774,4743,9774,948700.0,1954900.0
4743_9775,4743,9775,948700.0,1955100.0
4743_9776,4743,9776,948700.0,1955300.0
4743_9777,4743,9777,948700.0,1955500.0
4743_9778,4743,9778,948700.0,1955700.0
4743_9782,4743,9782,948700.0,1956500.0
4743_9783,4743,9783,948700.0,1956700.0
4743_9784,4743,9784,948700.0,1956900.0
4743_9785,4743,9785,948700.0,1957100.0
4743_9786,4743,9786,948700.0,1957300.0
4743_9787,4743,9787,948700.0,1957500.0
4743_9792,4743,9792,948700.0,1958500.0
4743_9793,4743,9793,948700.0,1958700.0
4743_9798,4743,9798,948700.0,1959700.0
4743_9799,4743,9799,948700.0,1959900.0
4743_9800,4743,9800,948700.0,1960100.0
4744_9714,4744,9714,948900.0,1942900.0
4744_9715,4744,9715,948900.0,1943100.0
4744_9716,4744,9716,948900.0,1943300.0
4744_9719,4744,9719,948900.0,1943900.0
4744_9722,4744,9722,948900.0,1944500.0
4744_9723,4744,9723,948900.0,1944700.0
4744_9748,4744,9748,948900.0,1949700.0
4744_9750,4744,9750,948900.0,1950100.0
4744_9751,4744,9751,948900.0,1950300.0
4744_9752,4744,9752,948900.0,1950500.0
4744_9771,4744,9771,948900.0,1954300.0
4744_9772,4744,9772,948900.0,1954500.0
4744_9776,4744,9776,948900.0,1955300.0
4744_9777,4744,9777,948900.0,1955500.0
4744_9778,4744,9778,948900.0,1955700.0
4744_9779,4744,9779,948900.0,1955900.0
4744_9782,4744,9782,948900.0,1956500.0
4744_9783,4744,9783,948900.0,1956700.0
4744_9784,4744,9784,948900.0,1956900.0
4744_9788,4744,9788,948900.0,1957700.0
4744_9789,4744,9789,948900.0,1957900.0
4744_9790,4744,9790,948900.0,1958100.0
4744_9793,4744,9793,948900.0,1958700.0
4744_9798,4744,9798,948900.0,1959700.0
4745_9713,4745,9713,949100.0,1942700.0
4745_9714,4745,9714,949100.0,1942900.0
4745_9715,4745,9715,949100.0,1943100.0
4745_9716,4745,9716,949100.0,1943300.0
4745_9717,4745,9717,949100.0,1943500.0
4745_9718,4745,9718,949100.0,1943700.0
4745_9719,4745,9719,949100.0,1943900.0
4745_9722,4745,9722,949100.0,1944500.0
4745_9723,4745,9723,949100.0,1944700.0
4745_9724,4745,9724,949100.0,1944900.0
4745_9726,4745,9726,949100.0,1945300.0
4745_9727,4745,9727,949100.0,1945500.0
4745_9735,4745,9735,949100.0,1947100.0
4745_9737,4745,9737,949100.0,1947500.0
4745_9748,4745,9748,949100.0,1949700.0
4745_9749,4745,9749,949100.0,1949900.0
4745_9751,4745,9751,949100.0,1950300.0
4745_9752,4745,9752,949100.0,1950500.0
4745_9754,4745,9754,949100.0,1950900.0
4745_9755,4745,9755,949100.0,1951100.0
4745_9756,4745,9756,949100.0,1951300.0
4745_9757,4745,9757,949100.0,1951500.0
4745_9770,4745,9770,949100.0,1954100.0
4745_9771,4745,9771,949100.0,1954300.0
4745_9772,4745,9772,949100.0,1954500.0
4745_9775,4745,9775,949100.0,1955100.0
4745_9776,4745,9776,949100.0,1955300.0
4745_9778,4745,9778,949100.0,1955700.0
4745_9779,4745,9779,949100.0,1955900.0
4745_9780,4745,9780,949100.0,1956100.0
4745_9781,4745,9781,949100.0,1956300.0
4745_9782,4745,9782,949100.0,1956500.0
4745_9785,4745,9785,949100.0,1957100.0
4745_9787,4745,9787,949100.0,1957500.0
4745_9788,4745,9788,949100.0,1957700.0
4745_9789,4745,9789,949100.0,1957900.0
4745_9792,4745,9792,949100.0,1958500.0
4745_9796,4745,9796,949100.0,1959300.0
4745_9798,4745,9798,949100.0,1959700.0
4745_9802,4745,9802,949100.0,1960500.0
4746_9711,4746,9711,949300.0,1942300.0
4746_9713,4746,9713,949300.0,1942700.0
4746_9714,4746,9714,949300.0,1942900.0
4746_9716,4746,9716,949300.0,1943300.0
4746_9717,4746,9717,949300.0,1943500.0
4746_9718,4746,9718,949300.0,1943700.0
4746_9719,4746,9719,949300.0,1943900.0
4746_9720,4746,9720,949300.0,1944100.0
4746_9721,4746,9721,949300.0,1944300.0
4746_9722,4746,9722,949300.0,1944500.0
4746_9723,4746,9723,949300.0,1944700.0
4746_9724,4746,9724,949300.0,1944900.0
4746_9727,4746,9727,949300.0,1945500.0
4746_9728,4746,9728,949300.0,1945700.0
4746_9729,4746,9729,949300.0,1945900.0
4746_9730,4746,9730,949300.0,1946100.0
4746_9749,4746,9749,949300.0,1949900.0
4746_9753,4746,9753,949300.0,1950700.0
4746_9754,4746,9754,949300.0,1950900.0
4746_9755,4746,9755,949300.0,1951100.0
4746_9760,4746,9760,949300.0,1952100.0
4746_9765,4746,9765,949300.0,1953100.0
4746_9769,4746,9769,949300.0,1953900.0
4746_9770,4746,9770,949300.0,1954100.0
4746_9771,4746,9771,949300.0,1954300.0
4746_9779,4746,9779,949300.0,1955900.0
4746_9780,4746,9780,949300.0,1956100.0
4746_9782,4746,9782,949300.0,1956500.0
4746_9783,4746,9783,949300.0,1956700.0
4746_9786,4746,9786,949300.0,1957300.0
4746_9787,4746,9787,949300.0,1957500.0
4747_9704,4747,9704,949500.0,1940900.0
4747_9711,4747,9711,949500.0,1942300.0
4747_9715,4747,9715,949500.0,1943100.0
4747_9716,4747,9716,949500.0,1943300.0
4747_9717,4747,9717,949500.0,1943500.0
4747_9718,4747,9718,949500.0,1943700.0
4747_9720,4747,9720,949500.0,1944100.0
4747_9722,4747,9722,949500.0,1944500.0
4747_9723,4747,9723,949500.0,1944700.0
4747_9724,4747,9724,949500.0,1944900.0
4747_9728,4747,9728,949500.0,1945700.0
4747_9730,4747,9730,949500.0,1946100.0
4747_9748,4747,9748,949500.0,1949700.0
4747_9753,4747,9753,949500.0,1950700.0
4747_9754,4747,9754,949500.0,1950900.0
4747_9758,4747,9758,949500.0,1951700.0
4747_9759,4747,9759,949500.0,1951900.0
4747_9760,4747,9760,949500.0,1952100.0
4747_9764,4747,9764,949500.0,1952900.0
4747_9768,4747,9768,949500.0,1953700.0
4747_9769,4747,9769,949500.0,1953900.0
4747_9779,4747,9779,949500.0,1955900.0
4747_9780,4747,9780,949500.0,1956100.0
4747_9781,4747,9781,949500.0,1956300.0
4747_9782,4747,9782,949500.0,1956500.0
4747_9784,4747,9784,949500.0,1956900.0
4747_9785,4747,9785,949500.0,1957100.0
4747_9804,4747,9804,949500.0,1960900.0
4748_9703,4748,9703,949700.0,1940700.0
4748_9711,4748,9711,949700.0,1942300.0
4748_9712,4748,9712,949700.0,1942500.0
4748_9714,4748,9714,949700.0,1942900.0
4748_9715,4748,9715,949700.0,1943100.0
4748_9716,4748,9716,949700.0,1943300.0
4748_9717,4748,9717,949700.0,1943500.0
4748_9718,4748,9718,949700.0,1943700.0
4748_9723,4748,9723,949700.0,1944700.0
4748_9729,4748,9729,949700.0,1945900.0
4748_9730,4748,9730,949700.0,1946100.0
4748_9748,4748,9748,949700.0,1949700.0
4748_9754,4748,9754,949700.0,1950900.0
4748_9759,4748,9759,949700.0,1951900.0
4748_9760,4748,9760,949700.0,1952100.0
4748_9762,4748,9762,949700.0,1952500.0
4748_9765,4748,9765,949700.0,1953100.0
4748_9779,4748,9779,949700.0,1955900.0
4748_9780,4748,9780,949700.0,1956100.0
4748_9784,4748,9784,949700.0,1956900.0
4749_9705,4749,9705,949900.0,1941100.0
4749_9706,4749,9706,949900.0,1941300.0
4749_9707,4749,9707,949900.0,1941500.0
4749_9711,4749,9711,949900.0,1942300.0
4749_9714,4749,9714,949900.0,1942900.0
4749_9716,4749,9716,949900.0,1943300.0
4749_9717,4749,9717,949900.0,1943500.0
4749_9718,4749,9718,949900.0,1943700.0
4749_9724,4749,9724,949900.0,1944900.0
4749_9726,4749,9726,949900.0,1945300.0
4749_9727,4749,9727,949900.0,1945500.0
4749_9728,4749,9728,949900.0,1945700.0
4749_9730,4749,9730,949900.0,1946100.0
4749_9731,4749,9731,949900.0,1946300.0
4749_9733,4749,9733,949900.0,1946700.0
4749_9748,4749,9748,949900.0,1949700.0
4749_9757,4749,9757,949900.0,1951500.0
4749_9761,4749,9761,949900.0,1952300.0
4749_9762,4749,9762,949900.0,1952500.0
4749_9768,4749,9768,949900.0,1953700.0
4749_9779,4749,9779,949900.0,1955900.0
4749_9782,4749,9782,949900.0,1956500.0
4749_9783,4749,9783,949900.0,1956700.0
4750_9706,4750,9706,950100.0,1941300.0
4750_9707,4750,9707,950100.0,1941500.0
4750_9708,4750,9708,950100.0,1941700.0
4750_9709,4750,9709,950100.0,1941900.0
4750_9710,4750,9710,950100.0,1942100.0
4750_9715,4750,9715,950100.0,1943100.0
4750_9719,4750,9719,950100.0,1943900.0
4750_9724,4750,9724,950100.0,1944900.0
4750_9726,4750,9726,950100.0,1945300.0
4750_9746,4750,9746,950100.0,1949300.0
4750_9747,4750,9747,950100.0,1949500.0
4750_9748,4750,9748,950100.0,1949700.0
4750_9750,4750,9750,950100.0,1950100.0
4750_9754,4750,9754,950100.0,1950900.0
4750_9755,4750,9755,950100.0,1951100.0
4750_9756,4750,9756,950100.0,1951300.0
4750_9760,4750,9760,950100.0,1952100.0
4750_9762,4750,9762,950100.0,1952500.0
4750_9763,4750,9763,950100.0,1952700.0
4750_9765,4750,9765,950100.0,1953100.0
4750_9768,4750,9768,950100.0,1953700.0
4750_9770,4750,9770,950100.0,1954100.0
4750_9771,4750,9771,950100.0,1954300.0
4750_9772,4750,9772,950100.0,1954500.0
4750_9778,4750,9778,950100.0,1955700.0
4750_9779,4750,9779,950100.0,1955900.0
4750_9781,4750,9781,950100.0,1956300.0
4750_9789,4750,9789,950100.0,1957900.0
4751_9706,4751,9706,950300.0,1941300.0
4751_9707,4751,9707,950300.0,1941500.0
4751_9709,4751,9709,950300.0,1941900.0
4751_9710,4751,9710,950300.0,1942100.0
4751_9712,4751,9712,950300.0,1942500.0
4751_9714,4751,9714,950300.0,1942900.0
4751_9726,4751,9726,950300.0,1945300.0
4751_9730,4751,9730,950300.0,1946100.0
4751_9734,4751,9734,950300.0,1946900.0
4751_9746,4751,9746,950300.0,1949300.0
4751_9747,4751,9747,950300.0,1949500.0
4751_9749,4751,9749,950300.0,1949900.0
4751_9750,4751,9750,950300.0,1950100.0
4751_9751,4751,9751,950300.0,1950300.0
4751_9753,4751,9753,950300.0,1950700.0
4751_9755,4751,9755,950300.0,1951100.0
4751_9756,4751,9756,950300.0,1951300.0
4751_9763,4751,9763,950300.0,1952700.0
4751_9764,4751,9764,950300.0,1952900.0
4751_9769,4751,9769,950300.0,1953900.0
4751_9771,4751,9771,950300.0,1954300.0
4751_9772,4751,9772,950300.0,1954500.0
4751_9774,4751,9774,950300.0,1954900.0
4751_9799,4751,9799,950300.0,1959900.0
4752_9710,4752,9710,950500.0,1942100.0
4752_9711,4752,9711,950500.0,1942300.0
4752_9712,4752,9712,950500.0,1942500.0
4752_9713,4752,9713,950500.0,1942700.0
4752_9714,4752,9714,950500.0,1942900.0
4752_9715,4752,9715,950500.0,1943100.0
4752_9716,4752,9716,950500.0,1943300.0
4752_9718,4752,9718,950500.0,1943700.0
4752_9725,4752,9725,950500.0,1945100.0
4752_9726,4752,9726,950500.0,1945300.0
4752_9727,4752,9727,950500.0,1945500.0
4752_9730,4752,9730,950500.0,1946100.0
4752_9747,4752,9747,950500.0,1949500.0
4752_9748,4752,9748,950500.0,1949700.0
4752_9750,4752,9750,950500.0,1950100.0
4752_9751,4752,9751,950500.0,1950300.0
4752_9755,4752,9755,950500.0,1951100.0
4752_9756,4752,9756,950500.0,1951300.0
4752_9774,4752,9774,950500.0,1954900.0
4753_9706,4753,9706,950700.0,1941300.0
4753_9709,4753,9709,950700.0,1941900.0
4753_9710,4753,9710,950700.0,1942100.0
4753_9711,4753,9711,950700.0,1942300.0
4753_9712,4753,9712,950700.0,1942500.0
4753_9713,4753,9713,950700.0,1942700.0
4753_9714,4753,9714,950700.0,1942900.0
4753_9715,4753,9715,950700.0,1943100.0
4753_9717,4753,9717,950700.0,1943500.0
4753_9718,4753,9718,950700.0,1943700.0
4753_9722,4753,9722,950700.0,1944500.0
4753_9725,4753,9725,950700.0,1945100.0
4753_9726,4753,9726,950700.0,1945300.0
4753_9730,4753,9730,950700.0,1946100.0
4753_9746,4753,9746,950700.0,1949300.0
4753_9747,4753,9747,950700.0,1949500.0
4753_9749,4753,9749,950700.0,1949900.0
4753_9750,4753,9750,950700.0,1950100.0
4753_9751,4753,9751,950700.0,1950300.0
4753_9756,4753,9756,950700.0,1951300.0
4753_9757,4753,9757,950700.0,1951500.0
4753_9772,4753,9772,950700.0,1954500.0
4753_9773,4753,9773,950700.0,1954700.0
4753_9775,4753,9775,950700.0,1955100.0
4754_9710,4754,9710,950900.0,1942100.0
4754_9711,4754,9711,950900.0,1942300.0
4754_9712,4754,9712,950900.0,1942500.0
4754_9713,4754,9713,950900.0,1942700.0
4754_9716,4754,9716,950900.0,1943300.0
4754_9717,4754,9717,950900.0,1943500.0
4754_9719,4754,9719,950900.0,1943900.0
4754_9724,4754,9724,950900.0,1944900.0
4754_9725,4754,9725,950900.0,1945100.0
4754_9726,4754,9726,950900.0,1945300.0
4754_9729,4754,9729,950900.0,1945900.0
4754_9745,4754,9745,950900.0,1949100.0
4754_9746,4754,9746,950900.0,1949300.0
4754_9747,4754,9747,950900.0,1949500.0
4754_9748,4754,9748,950900.0,1949700.0
4754_9749,4754,9749,950900.0,1949900.0
4754_9750,4754,9750,950900.0,1950100.0
4754_9751,4754,9751,950900.0,1950300.0
4754_9755,4754,9755,950900.0,1951100.0
4754_9758,4754,9758,950900.0,1951700.0
4754_9759,4754,9759,950900.0,1951900.0
4754_9772,4754,9772,950900.0,1954500.0
4755_9706,4755,9706,951100.0,1941300.0
4755_9711,4755,9711,951100.0,1942300.0
4755_9712,4755,9712,951100.0,1942500.0
4755_9713,4755,9713,951100.0,1942700.0
4755_9714,4755,9714,951100.0,1942900.0
4755_9717,4755,9717,951100.0,1943500.0
4755_9718,4755,9718,951100.0,1943700.0
4755_9721,4755,9721,951100.0,1944300.0
4755_9724,4755,9724,951100.0,1944900.0
4755_9726,4755,9726,951100.0,1945300.0
4755_9728,4755,9728,951100.0,1945700.0
4755_9730,4755,9730,951100.0,1946100.0
4755_9747,4755,9747,951100.0,1949500.0
4755_9748,4755,9748,951100.0,1949700.0
4755_9749,4755,9749,951100.0,1949900.0
4755_9750,4755,9750,951100.0,1950100.0
4755_9751,4755,9751,951100.0,1950300.0
4755_9753,4755,9753,951100.0,1950700.0
4755_9755,4755,9755,951100.0,1951100.0
4755_9760,4755,9760,951100.0,1952100.0
4755_9772,4755,9772,951100.0,1954500.0
4755_9774,4755,9774,951100.0,1954900.0
4756_9705,4756,9705,951300.0,1941100.0
4756_9711,4756,9711,951300.0,1942300.0
4756_9712,4756,9712,951300.0,1942500.0
4756_9713,4756,9713,951300.0,1942700.0
4756_9714,4756,9714,951300.0,1942900.0
4756_9715,4756,9715,951300.0,1943100.0
4756_9716,4756,9716,951300.0,1943300.0
4756_9718,4756,9718,951300.0,1943700.0
4756_9720,4756,9720,951300.0,1944100.0
4756_9721,4756,9721,951300.0,1944300.0
4756_9722,4756,9722,951300.0,1944500.0
4756_9724,4756,9724,951300.0,1944900.0
4756_9725,4756,9725,951300.0,1945100.0
4756_9727,4756,9727,951300.0,1945500.0
4756_9742,4756,9742,951300.0,1948500.0
4756_9745,4756,9745,951300.0,1949100.0
4756_9747,4756,9747,951300.0,1949500.0
4756_9750,4756,9750,951300.0,1950100.0
4756_9751,4756,9751,951300.0,1950300.0
4756_9760,4756,9760,951300.0,1952100.0
4756_9774,4756,9774,951300.0,1954900.0
4757_9709,4757,9709,951500.0,1941900.0
4757_9711,4757,9711,951500.0,1942300.0
4757_9712,4757,9712,951500.0,1942500.0
4757_9713,4757,9713,951500.0,1942700.0
4757_9715,4757,9715,951500.0,1943100.0
4757_9716,4757,9716,951500.0,1943300.0
4757_9721,4757,9721,951500.0,1944300.0
4757_9722,4757,9722,951500.0,1944500.0
4757_9725,4757,9725,951500.0,1945100.0
4757_9726,4757,9726,951500.0,1945300.0
4757_9727,4757,9727,951500.0,1945500.0
4757_9728,4757,9728,951500.0,1945700.0
4757_9729,4757,9729,951500.0,1945900.0
4757_9730,4757,9730,951500.0,1946100.0
4757_9748,4757,9748,951500.0,1949700.0
4757_9759,4757,9759,951500.0,1951900.0
4757_9768,4757,9768,951500.0,1953700.0
4758_9710,4758,9710,951700.0,1942100.0
4758_9711,4758,9711,951700.0,1942300.0
4758_9712,4758,9712,951700.0,1942500.0
4758_9713,4758,9713,951700.0,1942700.0
4758_9715,4758,9715,951700.0,1943100.0
4758_9716,4758,9716,951700.0,1943300.0
4758_9717,4758,9717,951700.0,1943500.0
4758_9721,4758,9721,951700.0,1944300.0
4758_9723,4758,9723,951700.0,1944700.0
4758_9724,4758,9724,951700.0,1944900.0
4758_9726,4758,9726,951700.0,1945300.0
4758_9729,4758,9729,951700.0,1945900.0
4758_9730,4758,9730,951700.0,1946100.0
4758_9749,4758,9749,951700.0,1949900.0
4758_9751,4758,9751,951700.0,1950300.0
4758_9752,4758,9752,951700.0,1950500.0
4759_9712,4759,9712,951900.0,1942500.0
4759_9713,4759,9713,951900.0,1942700.0
4759_9714,4759,9714,951900.0,1942900.0
4759_9715,4759,9715,951900.0,1943100.0
4759_9719,4759,9719,951900.0,1943900.0
4759_9720,4759,9720,951900.0,1944100.0
4759_9721,4759,9721,951900.0,1944300.0
4759_9722,4759,9722,951900.0,1944500.0
4759_9729,4759,9729,951900.0,1945900.0
4759_9744,4759,9744,951900.0,1948900.0
4759_9745,4759,9745,951900.0,1949100.0
4760_9711,4760,9711,952100.0,1942300.0
4760_9712,4760,9712,952100.0,1942500.0
4760_9713,4760,9713,952100.0,1942700.0
4760_9715,4760,9715,952100.0,1943100.0
4760_9716,4760,9716,952100.0,1943300.0
4760_9719,4760,9719,952100.0,1943900.0
4760_9720,4760,9720,952100.0,1944100.0
4760_9721,4760,9721,952100.0,1944300.0
4760_9722,4760,9722,952100.0,1944500.0
4760_9723,4760,9723,952100.0,1944700.0
4760_9741,4760,9741,952100.0,1948300.0
4760_9745,4760,9745,952100.0,1949100.0
4760_9746,4760,9746,952100.0,1949300.0
4761_9708,4761,9708,952300.0,1941700.0
4761_9710,4761,9710,952300.0,1942100.0
4761_9711,4761,9711,952300.0,1942300.0
4761_9715,4761,9715,952300.0,1943100.0
4761_9719,4761,9719,952300.0,1943900.0
4761_9723,4761,9723,952300.0,1944700.0
4761_9727,4761,9727,952300.0,1945500.0
4761_9728,4761,9728,952300.0,1945700.0
4761_9745,4761,9745,952300.0,1949100.0
4762_9708,4762,9708,952500.0,1941700.0
4762_9710,4762,9710,952500.0,1942100.0
4762_9711,4762,9711,952500.0,1942300.0
4762_9712,4762,9712,952500.0,1942500.0
4762_9717,4762,9717,952500.0,1943500.0
4762_9718,4762,9718,952500.0,1943700.0
4762_9727,4762,9727,952500.0,1945500.0
4762_9751,4762,9751,952500.0,1950300.0
4762_9752,4762,9752,952500.0,1950500.0
4762_9754,4762,9754,952500.0,1950900.0
4762_9756,4762,9756,952500.0,1951300.0
4763_9706,4763,9706,952700.0,1941300.0
4763_9708,4763,9708,952700.0,1941700.0
4763_9709,4763,9709,952700.0,1941900.0
4763_9710,4763,9710,952700.0,1942100.0
4763_9711,4763,9711,952700.0,1942300.0
4763_9724,4763,9724,952700.0,1944900.0
4763_9727,4763,9727,952700.0,1945500.0
4763_9751,4763,9751,952700.0,1950300.0
4763_9763,4763,9763,952700.0,1952700.0
4763_9764,4763,9764,952700.0,1952900.0
4764_9706,4764,9706,952900.0,1941300.0
4764_9707,4764,9707,952900.0,1941500.0
4764_9708,4764,9708,952900.0,1941700.0
4764_9713,4764,9713,952900.0,1942700.0
4764_9714,4764,9714,952900.0,1942900.0
4764_9726,4764,9726,952900.0,1945300.0
4764_9727,4764,9727,952900.0,1945500.0
4764_9750,4764,9750,952900.0,1950100.0
4765_9717,4765,9717,953100.0,1943500.0
4765_9719,4765,9719,953100.0,1943900.0
4765_9754,4765,9754,953100.0,1950900.0
4766_9714,4766,9714,953300.0,1942900.0
4766_9715,4766,9715,953300.0,1943100.0
4766_9756,4766,9756,953300.0,1951300.0
4767_9716,4767,9716,953500.0,1943300.0
4767_9717,4767,9717,953500.0,1943500.0
4767_9756,4767,9756,953500.0,1951300.0
4767_9764,4767,9764,953500.0,1952900.0
4768_9712,4768,9712,953700.0,1942500.0
4768_9713,4768,9713,953700.0,1942700.0
4768_9714,4768,9714,953700.0,1942900.0
4768_9715,4768,9715,953700.0,1943100.0
4768_9717,4768,9717,953700.0,1943500.0
4768_9719,4768,9719,953700.0,1943900.0
4768_9754,4768,9754,953700.0,1950900.0
4769_9714,4769,9714,953900.0,1942900.0
4770_9710,4770,9710,954100.0,1942100.0
4770_9712,4770,9712,954100.0,1942500.0
4770_9715,4770,9715,954100.0,1943100.0
4770_9716,4770,9716,954100.0,1943300.0
4771_9716,4771,9716,954300.0,1943300.0
4771_9718,4771,9718,954300.0,1943700.0
4776_9716,4776,9716,955300.0,1943300.0
4777_9716,4777,9716,955500.0,1943300.0
4777_9718,4777,9718,955500.0,1943700.0
4787_9808,4787,9808,957500.0,1961700.0
4788_9730,4788,9730,957700.0,1946100.0
4788_9731,4788,9731,957700.0,1946300.0
4788_9732,4788,9732,957700.0,1946500.0
4788_9733,4788,9733,957700.0,1946700.0
4788_9735,4788,9735,957700.0,1947100.0
4788_9736,4788,9736,957700.0,1947300.0
4789_9718,4789,9718,957900.0,1943700.0
4789_9719,4789,9719,957900.0,1943900.0
4789_9722,4789,9722,957900.0,1944500.0
4789_9731,4789,9731,957900.0,1946300.0
4789_9732,4789,9732,957900.0,1946500.0
4789_9733,4789,9733,957900.0,1946700.0
4789_9734,4789,9734,957900.0,1946900.0
4789_9735,4789,9735,957900.0,1947100.0
4789_9736,4789,9736,957900.0,1947300.0
4789_9805,4789,9805,957900.0,1961100.0
4789_9806,4789,9806,957900.0,1961300.0
4789_9810,4789,9810,957900.0,1962100.0
4790_9718,4790,9718,958100.0,1943700.0
4790_9719,4790,9719,958100.0,1943900.0
4790_9720,4790,9720,958100.0,1944100.0
4790_9722,4790,9722,958100.0,1944500.0
4790_9723,4790,9723,958100.0,1944700.0
4790_9731,4790,9731,958100.0,1946300.0
4790_9732,4790,9732,958100.0,1946500.0
4790_9806,4790,9806,958100.0,1961300.0
4791_9705,4791,9705,958300.0,1941100.0
4791_9715,4791,9715,958300.0,1943100.0
4791_9718,4791,9718,958300.0,1943700.0
4791_9719,4791,9719,958300.0,1943900.0
4791_9720,4791,9720,958300.0,1944100.0
4791_9733,4791,9733,958300.0,1946700.0
4791_9734,4791,9734,958300.0,1946900.0
4791_9736,4791,9736,958300.0,1947300.0
4791_9737,4791,9737,958300.0,1947500.0
4791_9804,4791,9804,958300.0,1960900.0
