grid_id,grid_x,grid_y,center_x_m,center_y_m
4791_9805,4791,9805,958300.0,1961100.0
4792_9706,4792,9706,958500.0,1941300.0
4792_9707,4792,9707,958500.0,1941500.0
4792_9708,4792,9708,958500.0,1941700.0
4792_9715,4792,9715,958500.0,1943100.0
4792_9718,4792,9718,958500.0,1943700.0
4792_9722,4792,9722,958500.0,1944500.0
4792_9723,4792,9723,958500.0,1944700.0
4792_9724,4792,9724,958500.0,1944900.0
4792_9725,4792,9725,958500.0,1945100.0
4792_9729,4792,9729,958500.0,1945900.0
4792_9731,4792,9731,958500.0,1946300.0
4792_9732,4792,9732,958500.0,1946500.0
4792_9734,4792,9734,958500.0,1946900.0
4792_9735,4792,9735,958500.0,1947100.0
4792_9809,4792,9809,958500.0,1961900.0
4792_9814,4792,9814,958500.0,1962900.0
4793_9709,4793,9709,958700.0,1941900.0
4793_9711,4793,9711,958700.0,1942300.0
4793_9714,4793,9714,958700.0,1942900.0
4793_9715,4793,9715,958700.0,1943100.0
4793_9717,4793,9717,958700.0,1943500.0
4793_9718,4793,9718,958700.0,1943700.0
4793_9719,4793,9719,958700.0,1943900.0
4793_9722,4793,9722,958700.0,1944500.0
4793_9724,4793,9724,958700.0,1944900.0
4793_9725,4793,9725,958700.0,1945100.0
4793_9728,4793,9728,958700.0,1945700.0
4793_9729,4793,9729,958700.0,1945900.0
4793_9730,4793,9730,958700.0,1946100.0
4793_9737,4793,9737,958700.0,1947500.0
4793_9806,4793,9806,958700.0,1961300.0
4793_9812,4793,9812,958700.0,1962500.0
4794_9701,4794,9701,958900.0,1940300.0
4794_9702,4794,9702,958900.0,1940500.0
4794_9703,4794,9703,958900.0,1940700.0
4794_9704,4794,9704,958900.0,1940900.0
4794_9708,4794,9708,958900.0,1941700.0
4794_9709,4794,9709,958900.0,1941900.0
4794_9710,4794,9710,958900.0,1942100.0
4794_9711,4794,9711,958900.0,1942300.0
4794_9714,4794,9714,958900.0,1942900.0
4794_9715,4794,9715,958900.0,1943100.0
4794_9716,4794,9716,958900.0,1943300.0
4794_9717,4794,9717,958900.0,1943500.0
4794_9718,4794,9718,958900.0,1943700.0
4794_9725,4794,9725,958900.0,1945100.0
4794_9727,4794,9727,958900.0,1945500.0
4794_9737,4794,9737,958900.0,1947500.0
4794_9738,4794,9738,958900.0,1947700.0
4794_9801,4794,9801,958900.0,1960300.0
4794_9803,4794,9803,958900.0,1960700.0
4794_9804,4794,9804,958900.0,1960900.0
4794_9805,4794,9805,958900.0,1961100.0
4794_9806,4794,9806,958900.0,1961300.0
4794_9812,4794,9812,958900.0,1962500.0
4795_9701,4795,9701,959100.0,1940300.0
4795_9703,4795,9703,959100.0,1940700.0
4795_9711,4795,9711,959100.0,1942300.0
4795_9717,4795,9717,959100.0,1943500.0
4795_9718,4795,9718,959100.0,1943700.0
4795_9720,4795,9720,959100.0,1944100.0
4795_9722,4795,9722,959100.0,1944500.0
4795_9724,4795,9724,959100.0,1944900.0
4795_9729,4795,9729,959100.0,1945900.0
4795_9736,4795,9736,959100.0,1947300.0
4795_9738,4795,9738,959100.0,1947700.0
4795_9802,4795,9802,959100.0,1960500.0
4795_9806,4795,9806,959100.0,1961300.0
4795_9807,4795,9807,959100.0,1961500.0
4795_9809,4795,9809,959100.0,1961900.0
4795_9811,4795,9811,959100.0,1962300.0
4796_9706,4796,9706,959300.0,1941300.0
4796_9707,4796,9707,959300.0,1941500.0
4796_9711,4796,9711,959300.0,1942300.0
4796_9719,4796,9719,959300.0,1943900.0
4796_9720,4796,9720,959300.0,1944100.0
4796_9723,4796,9723,959300.0,1944700.0
4796_9724,4796,9724,959300.0,1944900.0
4796_9725,4796,9725,959300.0,1945100.0
4796_9728,4796,9728,959300.0,1945700.0
4796_9806,4796,9806,959300.0,1961300.0
4796_9809,4796,9809,959300.0,1961900.0
4796_9810,4796,9810,959300.0,1962100.0
4797_9707,4797,9707,959500.0,1941500.0
4797_9708,4797,9708,959500.0,1941700.0
4797_9709,4797,9709,959500.0,1941900.0
4797_9710,4797,9710,959500.0,1942100.0
4797_9712,4797,9712,959500.0,1942500.0
4797_9714,4797,9714,959500.0,1942900.0
4797_9716,4797,9716,959500.0,1943300.0
4797_9719,4797,9719,959500.0,1943900.0
4797_9721,4797,9721,959500.0,1944300.0
4797_9724,4797,9724,959500.0,1944900.0
4797_9730,4797,9730,959500.0,1946100.0
4797_9732,4797,9732,959500.0,1946500.0
4797_9735,4797,9735,959500.0,1947100.0
4797_9737,4797,9737,959500.0,1947500.0
4797_9739,4797,9739,959500.0,1947900.0
4797_9807,4797,9807,959500.0,1961500.0
4798_9707,4798,9707,959700.0,1941500.0
4798_9708,4798,9708,959700.0,1941700.0
4798_9709,4798,9709,959700.0,1941900.0
4798_9710,4798,9710,959700.0,1942100.0
4798_9712,4798,9712,959700.0,1942500.0
4798_9713,4798,9713,959700.0,1942700.0
4798_9714,4798,9714,959700.0,1942900.0
4798_9719,4798,9719,959700.0,1943900.0
4798_9721,4798,9721,959700.0,1944300.0
4798_9722,4798,9722,959700.0,1944500.0
4798_9723,4798,9723,959700.0,1944700.0
4798_9724,4798,9724,959700.0,1944900.0
4798_9729,4798,9729,959700.0,1945900.0
4798_9730,4798,9730,959700.0,1946100.0
4798_9736,4798,9736,959700.0,1947300.0
4798_9737,4798,9737,959700.0,1947500.0
4798_9739,4798,9739,959700.0,1947900.0
4798_9807,4798,9807,959700.0,1961500.0
4798_9809,4798,9809,959700.0,1961900.0
4798_9810,4798,9810,959700.0,1962100.0
4798_9811,4798,9811,959700.0,1962300.0
4798_9813,4798,9813,959700.0,1962700.0
4798_9818,4798,9818,959700.0,1963700.0
4799_9707,4799,9707,959900.0,1941500.0
4799_9709,4799,9709,959900.0,1941900.0
4799_9710,4799,9710,959900.0,1942100.0
4799_9714,4799,9714,959900.0,1942900.0
4799_9715,4799,9715,959900.0,1943100.0
4799_9716,4799,9716,959900.0,1943300.0
4799_9717,4799,9717,959900.0,1943500.0
4799_9719,4799,9719,959900.0,1943900.0
4799_9723,4799,9723,959900.0,1944700.0
4799_9724,4799,9724,959900.0,1944900.0
4799_9729,4799,9729,959900.0,1945900.0
4799_9736,4799,9736,959900.0,1947300.0
4799_9737,4799,9737,959900.0,1947500.0
4799_9738,4799,9738,959900.0,1947700.0
4799_9739,4799,9739,959900.0,1947900.0
4799_9806,4799,9806,959900.0,1961300.0
4799_9808,4799,9808,959900.0,1961700.0
4799_9809,4799,9809,959900.0,1961900.0
4799_9811,4799,9811,959900.0,1962300.0
4799_9813,4799,9813,959900.0,1962700.0
4799_9814,4799,9814,959900.0,1962900.0
4799_9815,4799,9815,959900.0,1963100.0
4799_9816,4799,9816,959900.0,1963300.0
4799_9817,4799,9817,959900.0,1963500.0
4799_9819,4799,9819,959900.0,1963900.0
4799_9820,4799,9820,959900.0,1964100.0
4799_9822,4799,9822,959900.0,1964500.0
4799_9825,4799,9825,959900.0,1965100.0
4800_9708,4800,9708,960100.0,1941700.0
4800_9717,4800,9717,960100.0,1943500.0
4800_9722,4800,9722,960100.0,1944500.0
4800_9724,4800,9724,960100.0,1944900.0
4800_9725,4800,9725,960100.0,1945100.0
4800_9729,4800,9729,960100.0,1945900.0
4800_9734,4800,9734,960100.0,1946900.0
4800_9737,4800,9737,960100.0,1947500.0
4800_9738,4800,9738,960100.0,1947700.0
4800_9808,4800,9808,960100.0,1961700.0
4800_9814,4800,9814,960100.0,1962900.0
4800_9816,4800,9816,960100.0,1963300.0
4800_9817,4800,9817,960100.0,1963500.0
4800_9820,4800,9820,960100.0,1964100.0
4800_9824,4800,9824,960100.0,1964900.0
4801_9722,4801,9722,960300.0,1944500.0
4801_9723,4801,9723,960300.0,1944700.0
4801_9724,4801,9724,960300.0,1944900.0
4801_9725,4801,9725,960300.0,1945100.0
4801_9726,4801,9726,960300.0,1945300.0
4801_9729,4801,9729,960300.0,1945900.0
4801_9730,4801,9730,960300.0,1946100.0
4801_9732,4801,9732,960300.0,1946500.0
4801_9734,4801,9734,960300.0,1946900.0
4801_9810,4801,9810,960300.0,1962100.0
4801_9814,4801,9814,960300.0,1962900.0
4801_9823,4801,9823,960300.0,1964700.0
4802_9720,4802,9720,960500.0,1944100.0
4802_9721,4802,9721,960500.0,1944300.0
4802_9722,4802,9722,960500.0,1944500.0
4802_9724,4802,9724,960500.0,1944900.0
4802_9725,4802,9725,960500.0,1945100.0
4802_9727,4802,9727,960500.0,1945500.0
4802_9730,4802,9730,960500.0,1946100.0
4802_9731,4802,9731,960500.0,1946300.0
4802_9733,4802,9733,960500.0,1946700.0
4802_9818,4802,9818,960500.0,1963700.0
4802_9822,4802,9822,960500.0,1964500.0
4803_9719,4803,9719,960700.0,1943900.0
4803_9721,4803,9721,960700.0,1944300.0
4803_9724,4803,9724,960700.0,1944900.0
4803_9725,4803,9725,960700.0,1945100.0
4803_9726,4803,9726,960700.0,1945300.0
4803_9727,4803,9727,960700.0,1945500.0
4803_9728,4803,9728,960700.0,1945700.0
4803_9729,4803,9729,960700.0,1945900.0
4803_9730,4803,9730,960700.0,1946100.0
4803_9732,4803,9732,960700.0,1946500.0
4803_9813,4803,9813,960700.0,1962700.0
4803_9817,4803,9817,960700.0,1963500.0
4803_9818,4803,9818,960700.0,1963700.0
4803_9823,4803,9823,960700.0,1964700.0
4803_9824,4803,9824,960700.0,1964900.0
4804_9721,4804,9721,960900.0,1944300.0
4804_9723,4804,9723,960900.0,1944700.0
4804_9724,4804,9724,960900.0,1944900.0
4804_9726,4804,9726,960900.0,1945300.0
4804_9727,4804,9727,960900.0,1945500.0
4804_9728,4804,9728,960900.0,1945700.0
4804_9729,4804,9729,960900.0,1945900.0
4804_9734,4804,9734,960900.0,1946900.0
4804_9805,4804,9805,960900.0,1961100.0
4804_9808,4804,9808,960900.0,1961700.0
4804_9814,4804,9814,960900.0,1962900.0
4804_9820,4804,9820,960900.0,1964100.0
4805_9722,4805,9722,961100.0,1944500.0
4805_9724,4805,9724,961100.0,1944900.0
4805_9725,4805,9725,961100.0,1945100.0
4805_9733,4805,9733,961100.0,1946700.0
4805_9804,4805,9804,961100.0,1960900.0
4805_9805,4805,9805,961100.0,1961100.0
4805_9807,4805,9807,961100.0,1961500.0
4805_9808,4805,9808,961100.0,1961700.0
4805_9811,4805,9811,961100.0,1962300.0
4805_9816,4805,9816,961100.0,1963300.0
4806_9719,4806,9719,961300.0,1943900.0
4806_9720,4806,9720,961300.0,1944100.0
4806_9722,4806,9722,961300.0,1944500.0
4806_9725,4806,9725,961300.0,1945100.0
4806_9727,4806,9727,961300.0,1945500.0
4806_9732,4806,9732,961300.0,1946500.0
4806_9733,4806,9733,961300.0,1946700.0
4806_9786,4806,9786,961300.0,1957300.0
4806_9800,4806,9800,961300.0,1960100.0
4806_9805,4806,9805,961300.0,1961100.0
4806_9809,4806,9809,961300.0,1961900.0
4806_9810,4806,9810,961300.0,1962100.0
4806_9811,4806,9811,961300.0,1962300.0
4806_9814,4806,9814,961300.0,1962900.0
4806_9816,4806,9816,961300.0,1963300.0
4807_9721,4807,9721,961500.0,1944300.0
4807_9722,4807,9722,961500.0,1944500.0
4807_9723,4807,9723,961500.0,1944700.0
4807_9731,4807,9731,961500.0,1946300.0
4807_9732,4807,9732,961500.0,1946500.0
4807_9785,4807,9785,961500.0,1957100.0
4807_9801,4807,9801,961500.0,1960300.0
4807_9802,4807,9802,961500.0,1960500.0
4807_9805,4807,9805,961500.0,1961100.0
4807_9806,4807,9806,961500.0,1961300.0
4807_9807,4807,9807,961500.0,1961500.0
4807_9808,4807,9808,961500.0,1961700.0
4807_9812,4807,9812,961500.0,1962500.0
4807_9813,4807,9813,961500.0,1962700.0
4807_9814,4807,9814,961500.0,1962900.0
4807_9815,4807,9815,961500.0,1963100.0
4808_9724,4808,9724,961700.0,1944900.0
4808_9728,4808,9728,961700.0,1945700.0
4808_9783,4808,9783,961700.0,1956700.0
4808_9784,4808,9784,961700.0,1956900.0
4808_9785,4808,9785,961700.0,1957100.0
4808_9786,4808,9786,961700.0,1957300.0
4808_9803,4808,9803,961700.0,1960700.0
4808_9806,4808,9806,961700.0,1961300.0
4808_9809,4808,9809,961700.0,1961900.0
4808_9812,4808,9812,961700.0,1962500.0
4808_9813,4808,9813,961700.0,1962700.0
4808_9814,4808,9814,961700.0,1962900.0
4808_9815,4808,9815,961700.0,1963100.0
4809_9812,4809,9812,961900.0,1962500.0
4809_9813,4809,9813,961900.0,1962700.0
4809_9815,4809,9815,961900.0,1963100.0
4810_9721,4810,9721,962100.0,1944300.0
4810_9727,4810,9727,962100.0,1945500.0
4810_9729,4810,9729,962100.0,1945900.0
4810_9799,4810,9799,962100.0,1959900.0
4810_9812,4810,9812,962100.0,1962500.0
4810_9813,4810,9813,962100.0,1962700.0
4810_9814,4810,9814,962100.0,1962900.0
4811_9758,4811,9758,962300.0,1951700.0
4811_9795,4811,9795,962300.0,1959100.0
4811_9799,4811,9799,962300.0,1959900.0
4811_9802,4811,9802,962300.0,1960500.0
4811_9803,4811,9803,962300.0,1960700.0
4811_9804,4811,9804,962300.0,1960900.0
4811_9806,4811,9806,962300.0,1961300.0
4811_9808,4811,9808,962300.0,1961700.0
4811_9809,4811,9809,962300.0,1961900.0
4811_9810,4811,9810,962300.0,1962100.0
4811_9811,4811,9811,962300.0,1962300.0
4812_9721,4812,9721,962500.0,1944300.0
4812_9725,4812,9725,962500.0,1945100.0
4812_9729,4812,9729,962500.0,1945900.0
4812_9788,4812,9788,962500.0,1957700.0
4812_9793,4812,9793,962500.0,1958700.0
4812_9800,4812,9800,962500.0,1960100.0
4812_9803,4812,9803,962500.0,1960700.0
4812_9806,4812,9806,962500.0,1961300.0
4813_9729,4813,9729,962700.0,1945900.0
4813_9789,4813,9789,962700.0,1957900.0
4813_9790,4813,9790,962700.0,1958100.0
4813_9793,4813,9793,962700.0,1958700.0
4813_9802,4813,9802,962700.0,1960500.0
4813_9805,4813,9805,962700.0,1961100.0
4813_9806,4813,9806,962700.0,1961300.0
4813_9813,4813,9813,962700.0,1962700.0
4814_9726,4814,9726,962900.0,1945300.0
4814_9728,4814,9728,962900.0,1945700.0
4814_9729,4814,9729,962900.0,1945900.0
4814_9789,4814,9789,962900.0,1957900.0
4814_9791,4814,9791,962900.0,1958300.0
4814_9792,4814,9792,962900.0,1958500.0
4814_9799,4814,9799,962900.0,1959900.0
4814_9800,4814,9800,962900.0,1960100.0
4814_9805,4814,9805,962900.0,1961100.0
4815_9726,4815,9726,963100.0,1945300.0
4815_9729,4815,9729,963100.0,1945900.0
4815_9731,4815,9731,963100.0,1946300.0
4815_9799,4815,9799,963100.0,1959900.0
4815_9804,4815,9804,963100.0,1960900.0
4815_9805,4815,9805,963100.0,1961100.0
4816_9724,4816,9724,963300.0,1944900.0
4816_9726,4816,9726,963300.0,1945300.0
4816_9727,4816,9727,963300.0,1945500.0
4816_9729,4816,9729,963300.0,1945900.0
4816_9789,4816,9789,963300.0,1957900.0
4816_9790,4816,9790,963300.0,1958100.0
4816_9791,4816,9791,963300.0,1958300.0
4817_9726,4817,9726,963500.0,1945300.0
4817_9791,4817,9791,963500.0,1958300.0
4819_9724,4819,9724,963900.0,1944900.0
4819_9727,4819,9727,963900.0,1945500.0
4819_9731,4819,9731,963900.0,1946300.0
4820_9724,4820,9724,964100.0,1944900.0
4820_9727,4820,9727,964100.0,1945500.0
4821_9723,4821,9723,964300.0,1944700.0
4821_9726,4821,9726,964300.0,1945300.0
4822_9722,4822,9722,964500.0,1944500.0
4822_9724,4822,9724,964500.0,1944900.0
4822_9725,4822,9725,964500.0,1945100.0
4824_9722,4824,9722,964900.0,1944500.0
4824_9724,4824,9724,964900.0,1944900.0
4824_9727,4824,9727,964900.0,1945500.0
4825_9728,4825,9728,965100.0,1945700.0
4825_9729,4825,9729,965100.0,1945900.0
4826_9728,4826,9728,965300.0,1945700.0
4826_9729,4826,9729,965300.0,1945900.0
4826_9731,4826,9731,965300.0,1946300.0
4826_9798,4826,9798,965300.0,1959700.0
4826_9802,4826,9802,965300.0,1960500.0
4827_9720,4827,9720,965500.0,1944100.0
4827_9723,4827,9723,965500.0,1944700.0
4827_9726,4827,9726,965500.0,1945300.0
4827_9729,4827,9729,965500.0,1945900.0
4827_9735,4827,9735,965500.0,1947100.0
4827_9736,4827,9736,965500.0,1947300.0
4828_9800,4828,9800,965700.0,1960100.0
4829_9713,4829,9713,965900.0,1942700.0
4829_9715,4829,9715,965900.0,1943100.0
4829_9722,4829,9722,965900.0,1944500.0
4829_9725,4829,9725,965900.0,1945100.0
4829_9732,4829,9732,965900.0,1946500.0
4829_9737,4829,9737,965900.0,1947500.0
4829_9740,4829,9740,965900.0,1948100.0
4829_9741,4829,9741,965900.0,1948300.0
4829_9743,4829,9743,965900.0,1948700.0
4830_9712,4830,9712,966100.0,1942500.0
4830_9720,4830,9720,966100.0,1944100.0
4830_9722,4830,9722,966100.0,1944500.0
4830_9724,4830,9724,966100.0,1944900.0
4830_9727,4830,9727,966100.0,1945500.0
4830_9728,4830,9728,966100.0,1945700.0
4830_9730,4830,9730,966100.0,1946100.0
4830_9739,4830,9739,966100.0,1947900.0
4830_9740,4830,9740,966100.0,1948100.0
4830_9743,4830,9743,966100.0,1948700.0
4831_9709,4831,9709,966300.0,1941900.0
4831_9711,4831,9711,966300.0,1942300.0
4831_9719,4831,9719,966300.0,1943900.0
4831_9720,4831,9720,966300.0,1944100.0
4831_9721,4831,9721,966300.0,1944300.0
4831_9722,4831,9722,966300.0,1944500.0
4831_9725,4831,9725,966300.0,1945100.0
4831_9726,4831,9726,966300.0,1945300.0
4831_9727,4831,9727,966300.0,1945500.0
4831_9728,4831,9728,966300.0,1945700.0
4831_9729,4831,9729,966300.0,1945900.0
4831_9731,4831,9731,966300.0,1946300.0
4831_9738,4831,9738,966300.0,1947700.0
4831_9740,4831,9740,966300.0,1948100.0
4831_9742,4831,9742,966300.0,1948500.0
4832_9711,4832,9711,966500.0,1942300.0
4832_9712,4832,9712,966500.0,1942500.0
4832_9715,4832,9715,966500.0,1943100.0
4832_9716,4832,9716,966500.0,1943300.0
4832_9717,4832,9717,966500.0,1943500.0
4832_9719,4832,9719,966500.0,1943900.0
4832_9720,4832,9720,966500.0,1944100.0
4832_9721,4832,9721,966500.0,1944300.0
4832_9722,4832,9722,966500.0,1944500.0
4832_9726,4832,9726,966500.0,1945300.0
4832_9727,4832,9727,966500.0,1945500.0
4832_9728,4832,9728,966500.0,1945700.0
4832_9729,4832,9729,966500.0,1945900.0
4832_9730,4832,9730,966500.0,1946100.0
4832_9738,4832,9738,966500.0,1947700.0
4832_9739,4832,9739,966500.0,1947900.0
4832_9740,4832,9740,966500.0,1948100.0
4833_9711,4833,9711,966700.0,1942300.0
4833_9712,4833,9712,966700.0,1942500.0
4833_9713,4833,9713,966700.0,1942700.0
4833_9714,4833,9714,966700.0,1942900.0
4833_9717,4833,9717,966700.0,1943500.0
4833_9721,4833,9721,966700.0,1944300.0
4833_9723,4833,9723,966700.0,1944700.0
4833_9727,4833,9727,966700.0,1945500.0
4833_9738,4833,9738,966700.0,1947700.0
4833_9740,4833,9740,966700.0,1948100.0
4834_9713,4834,9713,966900.0,1942700.0
4834_9716,4834,9716,966900.0,1943300.0
4834_9717,4834,9717,966900.0,1943500.0
4834_9720,4834,9720,966900.0,1944100.0
4834_9729,4834,9729,966900.0,1945900.0
4834_9731,4834,9731,966900.0,1946300.0
4834_9737,4834,9737,966900.0,1947500.0
4834_9739,4834,9739,966900.0,1947900.0
4834_9742,4834,9742,966900.0,1948500.0
4834_9743,4834,9743,966900.0,1948700.0
4834_9747,4834,9747,966900.0,1949500.0
4834_9750,4834,9750,966900.0,1950100.0
4834_9751,4834,9751,966900.0,1950300.0
4835_9713,4835,9713,967100.0,1942700.0
4835_9726,4835,9726,967100.0,1945300.0
4835_9728,4835,9728,967100.0,1945700.0
4835_9729,4835,9729,967100.0,1945900.0
4835_9738,4835,9738,967100.0,1947700.0
4835_9739,4835,9739,967100.0,1947900.0
4835_9742,4835,9742,967100.0,1948500.0
4835_9743,4835,9743,967100.0,1948700.0
4836_9726,4836,9726,967300.0,1945300.0
4836_9735,4836,9735,967300.0,1947100.0
4836_9736,4836,9736,967300.0,1947300.0
4836_9737,4836,9737,967300.0,1947500.0
4836_9738,4836,9738,967300.0,1947700.0
4836_9739,4836,9739,967300.0,1947900.0
4836_9742,4836,9742,967300.0,1948500.0
4837_9710,4837,9710,967500.0,1942100.0
4837_9714,4837,9714,967500.0,1942900.0
4837_9715,4837,9715,967500.0,1943100.0
4837_9719,4837,9719,967500.0,1943900.0
4837_9720,4837,9720,967500.0,1944100.0
4837_9721,4837,9721,967500.0,1944300.0
4837_9727,4837,9727,967500.0,1945500.0
4837_9728,4837,9728,967500.0,1945700.0
4837_9732,4837,9732,967500.0,1946500.0
4837_9735,4837,9735,967500.0,1947100.0
4837_9736,4837,9736,967500.0,1947300.0
4837_9738,4837,9738,967500.0,1947700.0
4838_9719,4838,9719,967700.0,1943900.0
4838_9722,4838,9722,967700.0,1944500.0
4838_9727,4838,9727,967700.0,1945500.0
4838_9735,4838,9735,967700.0,1947100.0
4838_9737,4838,9737,967700.0,1947500.0
4838_9739,4838,9739,967700.0,1947900.0
4838_9741,4838,9741,967700.0,1948300.0
4838_9742,4838,9742,967700.0,1948500.0
4838_9752,4838,9752,967700.0,1950500.0
4839_9710,4839,9710,967900.0,1942100.0
4839_9722,4839,9722,967900.0,1944500.0
4839_9733,4839,9733,967900.0,1946700.0
4839_9738,4839,9738,967900.0,1947700.0
4839_9748,4839,9748,967900.0,1949700.0
4839_9754,4839,9754,967900.0,1950900.0
4840_9710,4840,9710,968100.0,1942100.0
4840_9712,4840,9712,968100.0,1942500.0
4840_9719,4840,9719,968100.0,1943900.0
4840_9721,4840,9721,968100.0,1944300.0
4840_9722,4840,9722,968100.0,1944500.0
4840_9723,4840,9723,968100.0,1944700.0
4840_9726,4840,9726,968100.0,1945300.0
4840_9738,4840,9738,968100.0,1947700.0
4840_9739,4840,9739,968100.0,1947900.0
4840_9741,4840,9741,968100.0,1948300.0
4840_9744,4840,9744,968100.0,1948900.0
4840_9754,4840,9754,968100.0,1950900.0
4841_9708,4841,9708,968300.0,1941700.0
4841_9709,4841,9709,968300.0,1941900.0
4841_9710,4841,9710,968300.0,1942100.0
4841_9711,4841,9711,968300.0,1942300.0
4841_9712,4841,9712,968300.0,1942500.0
4841_9714,4841,9714,968300.0,1942900.0
4841_9715,4841,9715,968300.0,1943100.0
4841_9720,4841,9720,968300.0,1944100.0
4841_9721,4841,9721,968300.0,1944300.0
4841_9724,4841,9724,968300.0,1944900.0
4841_9738,4841,9738,968300.0,1947700.0
4841_9743,4841,9743,968300.0,1948700.0
4841_9745,4841,9745,968300.0,1949100.0
4841_9753,4841,9753,968300.0,1950700.0
4842_9709,4842,9709,968500.0,1941900.0
4842_9711,4842,9711,968500.0,1942300.0
4842_9717,4842,9717,968500.0,1943500.0
4842_9718,4842,9718,968500.0,1943700.0
4842_9719,4842,9719,968500.0,1943900.0
4842_9720,4842,9720,968500.0,1944100.0
4842_9724,4842,9724,968500.0,1944900.0
4842_9742,4842,9742,968500.0,1948500.0
4843_9716,4843,9716,968700.0,1943300.0
4843_9717,4843,9717,968700.0,1943500.0
4843_9718,4843,9718,968700.0,1943700.0
4843_9721,4843,9721,968700.0,1944300.0
4843_9723,4843,9723,968700.0,1944700.0
4843_9738,4843,9738,968700.0,1947700.0
4843_9742,4843,9742,968700.0,1948500.0
4843_9744,4843,9744,968700.0,1948900.0
4843_9752,4843,9752,968700.0,1950500.0
4844_9715,4844,9715,968900.0,1943100.0
4844_9722,4844,9722,968900.0,1944500.0
4844_9723,4844,9723,968900.0,1944700.0
4844_9745,4844,9745,968900.0,1949100.0
4844_9747,4844,9747,968900.0,1949500.0
4845_9718,4845,9718,969100.0,1943700.0
4845_9720,4845,9720,969100.0,1944100.0
4845_9746,4845,9746,969100.0,1949300.0
4846_9720,4846,9720,969300.0,1944100.0
4846_9748,4846,9748,969300.0,1949700.0
4846_9750,4846,9750,969300.0,1950100.0
4846_9751,4846,9751,969300.0,1950300.0
4847_9718,4847,9718,969500.0,1943700.0
4847_9720,4847,9720,969500.0,1944100.0
4847_9721,4847,9721,969500.0,1944300.0
4847_9723,4847,9723,969500.0,1944700.0
4848_9717,4848,9717,969700.0,1943500.0
4848_9718,4848,9718,969700.0,1943700.0
4848_9719,4848,9719,969700.0,1943900.0
4848_9720,4848,9720,969700.0,1944100.0
4848_9721,4848,9721,969700.0,1944300.0
4848_9722,4848,9722,969700.0,1944500.0
4848_9759,4848,9759,969700.0,1951900.0
4849_9719,4849,9719,969900.0,1943900.0
4849_9720,4849,9720,969900.0,1944100.0
4849_9745,4849,9745,969900.0,1949100.0
4849_9758,4849,9758,969900.0,1951700.0
4849_9759,4849,9759,969900.0,1951900.0
4849_9760,4849,9760,969900.0,1952100.0
4853_9757,4853,9757,970700.0,1951500.0
4854_9750,4854,9750,970900.0,1950100.0
4854_9755,4854,9755,970900.0,1951100.0
4855_9750,4855,9750,971100.0,1950100.0
4855_9751,4855,9751,971100.0,1950300.0
4855_9758,4855,9758,971100.0,1951700.0
4855_9759,4855,9759,971100.0,1951900.0
4855_9761,4855,9761,971100.0,1952300.0
4855_9764,4855,9764,971100.0,1952900.0
4856_9750,4856,9750,971300.0,1950100.0
4857_9759,4857,9759,971500.0,1951900.0
4858_9755,4858,9755,971700.0,1951100.0
